50,30,3,0.05,0,0.05
50,30,6,0.05,0,0.05
50,30,11,0.05,0,0.05
50,30,3,0.05,0.000100200400801603,0.05
50,30,6,0.05,0.000100200400801603,0.05
50,30,11,0.05,0.000100200400801603,0.05
50,30,3,0.05,0.000200400801603206,0.05
50,30,6,0.05,0.000200400801603206,0.05
50,30,11,0.05,0.000200400801603206,0.05
50,30,3,0.05,0.00030060120240481,0.05
50,30,6,0.05,0.00030060120240481,0.05
50,30,11,0.05,0.00030060120240481,0.05
50,30,3,0.05,0.000400801603206413,0.05
50,30,6,0.05,0.000400801603206413,0.05
50,30,11,0.05,0.000400801603206413,0.05
50,30,3,0.05,0.000501002004008016,0.05
50,30,6,0.05,0.000501002004008016,0.05
50,30,11,0.05,0.000501002004008016,0.05
50,30,3,0.05,0.000601202404809619,0.05
50,30,6,0.05,0.000601202404809619,0.05
50,30,11,0.05,0.000601202404809619,0.05
50,30,3,0.05,0.000701402805611222,0.05
50,30,6,0.05,0.000701402805611222,0.05
50,30,11,0.05,0.000701402805611222,0.05
50,30,3,0.05,0.000801603206412826,0.05
50,30,6,0.05,0.000801603206412826,0.05
50,30,11,0.05,0.000801603206412826,0.05
50,30,3,0.05,0.000901803607214429,0.05
50,30,6,0.05,0.000901803607214429,0.05
50,30,11,0.05,0.000901803607214429,0.05
50,30,3,0.05,0.00100200400801603,0.05
50,30,6,0.05,0.00100200400801603,0.05
50,30,11,0.05,0.00100200400801603,0.05
50,30,3,0.05,0.00110220440881764,0.05
50,30,6,0.05,0.00110220440881764,0.05
50,30,11,0.05,0.00110220440881764,0.05
50,30,3,0.05,0.00120240480961924,0.05
50,30,6,0.05,0.00120240480961924,0.05
50,30,11,0.05,0.00120240480961924,0.05
50,30,3,0.05,0.00130260521042084,0.05
50,30,6,0.05,0.00130260521042084,0.05
50,30,11,0.05,0.00130260521042084,0.05
50,30,3,0.05,0.00140280561122244,0.05
50,30,6,0.05,0.00140280561122244,0.05
50,30,11,0.05,0.00140280561122244,0.05
50,30,3,0.05,0.00150300601202405,0.05
50,30,6,0.05,0.00150300601202405,0.05
50,30,11,0.05,0.00150300601202405,0.05
50,30,3,0.05,0.00160320641282565,0.05
50,30,6,0.05,0.00160320641282565,0.05
50,30,11,0.05,0.00160320641282565,0.05
50,30,3,0.05,0.00170340681362725,0.05
50,30,6,0.05,0.00170340681362725,0.05
50,30,11,0.05,0.00170340681362725,0.05
50,30,3,0.05,0.00180360721442886,0.05
50,30,6,0.05,0.00180360721442886,0.05
50,30,11,0.05,0.00180360721442886,0.05
50,30,3,0.05,0.00190380761523046,0.05
50,30,6,0.05,0.00190380761523046,0.05
50,30,11,0.05,0.00190380761523046,0.05
50,30,3,0.05,0.00200400801603206,0.05
50,30,6,0.05,0.00200400801603206,0.05
50,30,11,0.05,0.00200400801603206,0.05
50,30,3,0.05,0.00210420841683367,0.05
50,30,6,0.05,0.00210420841683367,0.05
50,30,11,0.05,0.00210420841683367,0.05
50,30,3,0.05,0.00220440881763527,0.05
50,30,6,0.05,0.00220440881763527,0.05
50,30,11,0.05,0.00220440881763527,0.05
50,30,3,0.05,0.00230460921843687,0.05
50,30,6,0.05,0.00230460921843687,0.05
50,30,11,0.05,0.00230460921843687,0.05
50,30,3,0.05,0.00240480961923848,0.05
50,30,6,0.05,0.00240480961923848,0.05
50,30,11,0.05,0.00240480961923848,0.05
50,30,3,0.05,0.00250501002004008,0.05
50,30,6,0.05,0.00250501002004008,0.05
50,30,11,0.05,0.00250501002004008,0.05
50,30,3,0.05,0.00260521042084168,0.05
50,30,6,0.05,0.00260521042084168,0.05
50,30,11,0.05,0.00260521042084168,0.05
50,30,3,0.05,0.00270541082164329,0.05
50,30,6,0.05,0.00270541082164329,0.05
50,30,11,0.05,0.00270541082164329,0.05
50,30,3,0.05,0.00280561122244489,0.05
50,30,6,0.05,0.00280561122244489,0.05
50,30,11,0.05,0.00280561122244489,0.05
50,30,3,0.05,0.00290581162324649,0.05
50,30,6,0.05,0.00290581162324649,0.05
50,30,11,0.05,0.00290581162324649,0.05
50,30,3,0.05,0.0030060120240481,0.05
50,30,6,0.05,0.0030060120240481,0.05
50,30,11,0.05,0.0030060120240481,0.05
50,30,3,0.05,0.0031062124248497,0.05
50,30,6,0.05,0.0031062124248497,0.05
50,30,11,0.05,0.0031062124248497,0.05
50,30,3,0.05,0.0032064128256513,0.05
50,30,6,0.05,0.0032064128256513,0.05
50,30,11,0.05,0.0032064128256513,0.05
50,30,3,0.05,0.00330661322645291,0.05
50,30,6,0.05,0.00330661322645291,0.05
50,30,11,0.05,0.00330661322645291,0.05
50,30,3,0.05,0.00340681362725451,0.05
50,30,6,0.05,0.00340681362725451,0.05
50,30,11,0.05,0.00340681362725451,0.05
50,30,3,0.05,0.00350701402805611,0.05
50,30,6,0.05,0.00350701402805611,0.05
50,30,11,0.05,0.00350701402805611,0.05
50,30,3,0.05,0.00360721442885772,0.05
50,30,6,0.05,0.00360721442885772,0.05
50,30,11,0.05,0.00360721442885772,0.05
50,30,3,0.05,0.00370741482965932,0.05
50,30,6,0.05,0.00370741482965932,0.05
50,30,11,0.05,0.00370741482965932,0.05
50,30,3,0.05,0.00380761523046092,0.05
50,30,6,0.05,0.00380761523046092,0.05
